Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
92	3.172	20.77	47.82	18.18	46.71	17.26	52.59	18.27	51.47	15.76	67.98	30.6	53.01	24.52	67.75	40.92	43.26	36.58	62.3	34.62	41.08	30.45	43.97	54.15	54.95	51.76	66.94	63.37	40.47	63.31	51.73	68.65	60.74	68.09	68.88
93	3.207	20.88	47.69	18.29	46.58	17.35	52.43	18.3	51.38	15.72	67.83	30.56	52.98	24.46	67.67	40.94	43.5	36.56	62.29	34.81	41.27	30.49	43.93	54.19	54.68	51.82	66.66	63.39	40.43	63.56	51.65	68.53	60.61	68.35	68.74
94	3.241	20.93	47.71	18.43	46.61	17.43	52.41	18.6	51.36	15.89	67.68	30.88	53.01	24.48	67.66	41.09	43.25	36.52	62.24	34.4	41.1	30.44	43.93	54.15	55.12	51.51	67.02	63.28	40.59	62.96	51.8	68.67	60.92	67.75	68.97
95	3.276	21.18	47.73	18.68	46.67	17.7	52.4	18.86	51.43	16.25	67.59	31.05	52.99	24.82	67.51	41.14	43.13	36.69	62.07	34.42	40.86	30.55	43.72	54.15	54.91	51.69	66.74	63.24	40.52	63.17	51.67	68.67	60.74	68.15	68.87
96	3.31	21.29	47.74	18.78	46.68	17.78	52.42	18.9	51.48	16.26	67.65	31.08	53.13	24.85	67.53	41.23	43.35	36.69	61.84	34.44	40.79	30.49	43.42	54.18	55.27	51.71	67.03	63.22	40.34	63.1	51.48	68.83	60.72	68.13	68.9
97	3.345	21.09	47.69	18.54	46.61	17.6	52.4	18.62	51.41	16.14	67.67	30.84	53.11	24.76	67.47	40.99	43.5	36.66	61.91	34.77	40.55	30.7	43.44	54.04	55.06	51.65	66.82	63.33	40.52	63.15	51.54	68.69	60.83	68.09	68.9
98	3.379	21.1	47.75	18.56	46.67	17.59	52.47	18.71	51.46	16.15	67.73	30.95	53.16	24.78	67.41	41.07	43.43	36.67	61.64	34.48	40.24	30.62	43.22	54.01	54.86	51.58	66.56	63.26	40.52	63.22	51.5	68.76	60.81	68.37	68.84
99	3.414	21.03	47.77	18.53	46.69	17.51	52.53	18.89	51.4	16.2	67.73	31.14	53.11	24.86	67.29	41.11	43.37	36.61	61.36	34.19	40.07	30.63	42.77	54.1	54.87	51.58	66.57	63.24	40.44	63.24	51.57	69.0	60.64	68.63	68.81
100	3.448	21.27	47.84	18.73	46.74	17.75	52.61	18.92	51.44	16.3	67.83	31.16	53.12	24.91	67.37	41.12	43.17	36.66	61.14	34.04	40.21	30.58	42.53	54.11	54.88	51.6	66.59	63.23	40.39	63.16	51.53	68.95	60.65	68.43	68.81
101	3.483	21.26	47.9	18.73	46.87	17.79	52.67	18.91	51.7	16.42	67.91	31.14	53.37	25.06	67.24	41.05	43.48	36.74	60.57	34.12	40.02	30.63	42.13	53.94	54.85	51.49	66.34	63.18	40.39	62.78	51.39	68.97	60.73	67.88	68.89
102	3.517	21.43	48.11	18.92	47.06	17.95	52.87	19.08	51.82	16.57	68.04	31.18	53.43	25.24	67.34	40.99	43.7	36.79	60.69	34.54	40.42	30.81	42.26	54.05	54.72	51.71	66.23	63.13	40.35	62.92	51.41	69.18	60.53	68.23	68.69
103	3.552	21.73	48.36	19.18	47.3	18.21	53.11	19.33	51.94	16.89	68.19	31.36	53.5	25.62	67.42	41.09	43.8	36.98	60.76	34.49	40.34	30.76	42.1	54.14	54.57	52.05	66.09	63.13	40.35	63.39	51.45	69.02	60.39	68.82	68.73
104	3.586	21.82	48.57	19.22	47.52	18.29	53.38	19.35	52.16	17.01	68.51	31.38	53.77	25.77	67.49	41.0	43.88	36.95	60.39	34.13	40.19	30.7	41.96	54.2	54.69	52.23	66.15	63.15	40.61	63.67	51.67	69.11	60.29	69.32	68.75
105	3.621	21.81	48.82	19.15	47.74	18.27	53.69	19.25	52.34	16.99	68.89	31.36	53.94	25.82	67.76	40.94	43.78	36.84	60.2	34.07	40.18	30.74	41.88	54.22	54.69	52.29	66.23	63.22	40.44	63.72	51.7	69.06	60.26	69.16	68.84
106	3.655	21.78	49.28	19.15	48.1	18.16	54.22	19.54	52.46	17.04	69.36	31.75	53.96	26.06	68.11	41.09	43.66	37.0	60.63	33.48	40.16	30.77	41.97	54.58	54.92	52.49	66.58	63.36	40.57	63.63	52.14	69.42	60.24	69.0	69.01
107	3.69	21.6	49.4	18.92	48.24	18.03	54.34	19.26	52.67	17.0	69.51	31.62	54.24	26.12	68.07	41.12	44.02	37.01	60.2	33.58	40.35	30.91	41.69	54.59	55.03	52.63	66.58	63.52	40.45	63.73	51.94	69.63	60.15	69.07	68.92
108	3.724	21.59	49.73	18.89	48.5	17.97	54.73	19.47	52.61	17.21	69.72	31.73	54.19	26.58	68.07	40.92	43.83	37.16	59.94	33.1	40.41	30.85	41.38	54.63	55.06	52.97	66.68	63.45	40.17	64.27	51.95	69.7	59.76	70.02	68.85
109	3.759	21.63	49.82	18.85	48.52	18.04	54.81	19.22	52.45	17.22	69.7	31.48	54.11	26.7	67.93	40.61	44.0	37.13	59.47	33.49	40.3	30.96	40.96	54.68	54.69	53.36	66.37	63.62	39.97	64.91	51.86	69.81	59.66	70.86	68.54
110	3.793	21.66	49.64	18.92	48.38	18.12	54.59	19.41	52.33	17.43	69.4	31.81	54.04	26.94	67.64	40.7	43.66	37.17	58.88	33.1	39.65	30.91	40.41	54.95	54.75	53.55	66.31	63.78	39.75	64.89	51.61	69.82	59.58	70.7	68.42
111	3.828	21.69	49.66	18.98	48.42	18.2	54.57	19.5	52.33	17.59	69.23	31.82	53.92	27.02	67.46	40.56	43.44	37.13	58.69	33.02	39.58	31.01	40.28	54.81	54.54	53.48	66.07	63.62	39.45	64.74	51.36	69.68	59.29	70.54	68.19
112	3.862	21.49	49.46	18.75	48.26	18.01	54.43	19.21	52.27	17.39	69.22	31.61	53.86	26.8	67.31	40.59	43.12	37.02	58.16	32.82	39.28	30.83	39.95	54.66	54.37	53.31	65.9	63.5	39.13	64.59	51.09	69.82	58.94	70.49	67.91
113	3.897	21.33	49.84	18.56	48.6	17.84	54.84	19.1	52.44	17.33	69.56	31.46	53.92	26.87	67.39	40.31	43.17	36.91	58.09	32.83	39.19	30.91	39.84	54.48	54.25	53.26	65.81	63.55	39.1	64.68	51.14	69.75	58.82	70.46	67.93
114	3.931	21.18	50.04	18.41	48.76	17.67	55.07	18.99	52.55	17.15	69.8	31.51	54.0	26.73	67.52	40.34	43.04	36.81	57.98	32.47	38.91	30.73	39.69	54.58	54.56	53.22	66.15	63.68	39.11	64.72	51.19	69.83	59.02	70.5	68.01
115	3.966	21.17	50.31	18.38	49.04	17.7	55.34	18.9	52.78	17.17	70.01	31.44	54.2	26.77	67.64	40.24	43.06	36.7	57.73	32.35	38.72	30.54	39.54	54.59	54.7	53.31	66.28	63.61	39.25	64.67	51.43	69.83	58.97	70.4	67.97
116	4.0	20.95	50.66	18.2	49.36	17.49	55.7	18.9	52.99	17.11	70.26	31.38	54.32	26.68	67.81	40.27	43.28	36.56	58.05	32.38	38.94	30.58	39.75	54.37	54.66	53.06	66.29	63.54	39.49	64.51	51.87	70.24	59.3	70.57	68.41
117	4.034	21.08	51.47	18.35	50.02	17.55	56.5	19.1	53.29	17.11	70.85	31.6	54.61	26.67	68.24	40.43	43.47	36.52	58.28	32.3	38.8	30.62	39.79	54.38	55.28	52.88	66.96	63.5	39.92	64.4	52.45	70.44	59.72	70.6	68.7
118	4.069	21.19	52.06	18.54	50.58	17.63	57.1	19.53	53.71	17.31	71.3	31.97	54.89	26.84	68.49	40.58	43.67	36.45	58.34	32.4	38.98	30.61	39.82	54.34	55.6	52.63	67.17	63.37	40.15	63.87	52.7	70.65	59.87	70.03	68.79
119	4.103	21.12	52.38	18.43	50.78	17.53	57.44	19.39	53.76	17.22	71.63	31.86	55.03	26.86	68.87	40.45	43.79	36.41	58.73	32.26	39.27	30.57	40.01	54.47	55.86	52.85	67.59	63.45	40.3	64.13	52.99	70.88	60.01	70.45	68.91
120	4.138	21.26	52.51	18.52	50.91	17.71	57.58	19.31	53.86	17.32	71.74	31.73	55.11	26.85	68.86	40.37	43.91	36.32	58.58	32.29	39.05	30.55	39.9	54.28	55.78	52.72	67.49	63.39	40.41	64.06	53.05	70.74	60.07	70.32	68.92
121	4.172	21.37	53.07	18.67	51.38	17.8	58.12	19.58	54.05	17.47	72.05	31.89	55.09	27.03	69.09	40.26	43.73	36.43	58.87	32.24	38.95	30.66	39.82	54.18	55.85	52.6	67.62	63.41	40.43	64.02	53.18	70.79	60.27	70.27	69.06
122	4.207	21.35	53.17	18.64	51.49	17.81	58.25	19.55	54.21	17.55	72.23	31.9	55.21	27.13	69.17	40.28	43.71	36.42	58.66	32.4	38.8	30.79	39.65	54.13	55.77	52.66	67.53	63.28	40.25	64.08	53.12	70.72	60.0	70.41	68.89
123	4.241	21.4	53.16	18.71	51.49	17.86	58.21	19.67	54.2	17.58	72.14	32.04	55.25	27.1	69.1	40.42	43.81	36.4	58.59	32.21	38.75	30.68	39.6	54.14	55.92	52.55	67.62	63.32	40.21	64.03	53.06	70.62	60.03	70.26	68.93
124	4.276	21.34	53.24	18.62	51.52	17.86	58.23	19.39	54.16	17.51	72.06	31.72	55.23	27.0	69.13	40.35	44.06	36.45	58.88	32.58	39.14	30.85	39.9	54.0	55.65	52.59	67.42	63.29	40.05	64.16	52.88	70.76	60.03	70.52	68.75
125	4.31	21.13	53.32	18.4	51.62	17.71	58.28	19.13	54.35	17.38	72.14	31.56	55.46	26.88	69.3	40.46	44.27	36.48	59.07	32.71	39.42	30.86	40.09	53.99	55.78	52.61	67.5	63.23	40.39	64.06	53.14	70.58	60.16	70.31	68.81
126	4.345	21.21	53.37	18.55	51.74	17.85	58.23	19.37	54.53	17.65	71.9	31.57	55.64	27.05	69.19	40.43	44.47	36.56	59.07	32.87	39.24	30.9	40.13	53.86	55.65	52.6	67.23	63.07	40.87	63.89	53.59	70.71	60.1	70.29	68.83
127	4.379	21.33	53.34	18.66	51.75	17.99	58.21	19.38	54.65	17.73	71.98	31.61	55.78	27.1	69.28	40.48	44.47	36.58	58.94	32.78	39.04	30.83	39.95	54.04	55.9	52.81	67.5	63.28	40.68	64.17	53.47	70.89	59.98	70.56	68.82
128	4.414	21.22	53.34	18.55	51.75	17.87	58.24	19.33	54.67	17.62	72.06	31.64	55.77	27.01	69.27	40.5	44.45	36.56	58.86	32.74	39.06	30.84	39.98	54.11	55.91	52.78	67.52	63.36	40.48	64.17	53.28	71.06	59.96	70.58	68.75
129	4.448	21.29	53.48	18.58	51.86	17.94	58.37	19.26	54.66	17.64	72.08	31.57	55.87	26.98	69.23	40.49	44.69	36.46	58.68	32.76	39.37	30.86	40.04	53.9	56.06	52.63	67.62	63.32	40.48	64.25	53.21	71.03	60.13	70.82	68.83
130	4.483	21.19	53.71	18.46	52.08	17.85	58.59	19.16	54.82	17.62	72.25	31.48	55.94	27.01	69.29	40.4	44.71	36.41	58.7	32.67	39.41	30.78	40.05	53.9	56.06	52.7	67.63	63.33	40.39	64.29	53.11	70.93	60.04	70.8	68.82
131	4.517	21.35	54.1	18.62	52.43	18.08	58.93	19.24	55.05	17.84	72.4	31.48	56.09	27.14	69.37	40.36	44.95	36.44	58.75	32.74	39.28	30.86	40.0	53.76	55.88	52.65	67.41	63.18	40.59	64.18	53.37	70.92	60.12	70.75	68.73
132	4.552	21.43	54.67	18.73	52.94	18.2	59.44	19.31	55.35	17.96	72.66	31.45	56.31	27.19	69.56	40.24	45.04	36.39	58.74	32.71	39.39	30.9	40.09	53.66	55.96	52.62	67.47	63.0	40.48	64.12	53.31	70.91	60.17	70.83	68.69
133	4.586	21.35	54.73	18.08	52.49	18.28	59.82	17.88	54.27	17.62	73.41	30.9	55.63	26.53	69.61	40.71	44.06	37.86	59.54	33.66	39.41	32.8	42.05	54.67	55.49	52.49	67.56	66.12	39.06	64.17	50.82	71.35	62.92	68.28	69.67
134	4.621	21.2	55.58	18.48	53.71	18.0	60.31	19.11	55.85	17.88	73.35	31.32	56.71	27.14	70.18	40.16	45.28	36.34	59.42	32.49	39.71	30.99	40.3	53.65	56.61	52.62	68.23	63.03	40.78	64.0	53.73	71.01	60.85	70.67	69.28
135	4.655	22.04	54.97	18.66	52.81	19.09	60.0	17.9	54.7	18.32	73.61	30.67	56.01	27.39	69.82	40.08	44.08	37.58	59.19	34.08	40.72	32.63	43.11	54.95	55.24	53.64	67.3	66.37	37.39	64.45	49.02	70.96	62.87	67.24	69.32
136	4.69	22.08	55.33	18.72	53.18	19.18	60.38	18.09	55.01	18.56	73.93	30.89	56.15	27.8	69.94	40.26	44.39	37.92	59.38	34.22	40.91	32.89	43.31	55.06	55.26	53.88	67.28	66.46	37.64	64.77	49.35	71.09	62.9	67.54	69.39
137	4.724	21.81	55.52	18.53	53.28	18.87	60.61	18.16	55.04	18.3	74.2	31.16	56.19	27.64	70.18	40.58	44.58	37.91	59.78	34.35	41.07	33.08	43.41	55.15	55.53	53.64	67.63	66.47	37.68	64.7	49.49	71.12	63.27	67.49	69.63
138	4.759	22.05	55.6	18.7	53.43	19.15	60.66	18.16	55.25	18.62	74.21	31.04	56.39	27.99	70.26	40.59	45.02	38.23	60.06	34.57	41.33	33.24	43.51	55.13	55.51	53.99	67.54	66.4	37.88	64.79	49.64	71.14	63.15	67.66	69.62
139	4.793	22.05	55.74	18.7	53.55	19.22	60.71	18.12	55.25	18.8	74.05	30.86	56.39	28.1	70.25	40.31	45.08	38.31	60.37	34.59	41.68	33.4	43.79	55.08	55.48	54.16	67.54	66.47	37.92	64.94	49.73	71.36	63.28	68.08	69.71
140	4.828	22.01	55.87	18.64	53.68	19.27	60.79	17.95	55.42	18.84	74.08	30.74	56.53	28.14	70.23	40.35	45.28	38.43	60.16	34.87	41.98	33.72	43.78	55.03	55.52	54.18	67.49	66.43	37.62	64.75	49.32	71.25	63.29	67.57	69.59
141	4.862	21.91	56.04	18.58	53.84	19.17	60.92	18.03	55.52	18.85	74.1	30.81	56.68	28.27	70.2	40.26	45.54	38.55	60.05	34.9	41.77	33.83	43.5	55.14	55.61	54.32	67.48	66.51	37.8	64.92	49.41	71.32	63.24	67.82	69.48
142	4.897	22.09	56.12	18.74	53.92	19.35	60.99	18.07	55.57	18.96	74.15	30.83	56.68	28.31	70.21	40.33	45.55	38.59	60.08	34.94	41.75	33.87	43.44	55.07	55.65	54.29	67.52	66.52	37.9	65.01	49.45	71.3	63.27	67.93	69.45
143	4.931	21.92	56.13	18.48	53.96	19.19	61.01	17.78	55.73	18.96	74.28	30.54	57.09	28.5	70.43	40.13	45.85	38.75	60.11	35.03	41.76	33.92	43.43	55.04	55.81	54.68	67.64	66.49	38.24	65.5	49.67	71.19	62.98	68.68	69.31
144	4.966	21.47	57.05	18.17	54.56	18.53	61.93	18.2	55.73	18.45	74.87	31.2	56.89	28.11	70.83	41.12	46.06	39.05	60.96	34.41	40.92	33.79	42.66	55.25	56.01	54.08	67.94	66.18	39.54	65.28	51.36	71.9	63.23	69.67	69.85
145	5.0	21.45	56.91	18.2	54.42	18.53	61.74	18.18	55.66	18.35	74.66	31.04	56.81	27.76	70.75	40.97	46.02	38.94	61.17	34.16	40.16	33.72	42.46	54.93	56.02	53.63	67.98	66.01	39.69	65.11	51.54	71.84	63.5	69.7	70.14
146	5.034	21.6	56.92	18.37	54.46	18.67	61.74	18.34	55.68	18.46	74.62	31.07	56.72	27.84	70.78	40.89	46.18	39.0	61.58	34.3	40.35	33.83	42.65	55.04	56.11	53.78	68.15	66.05	39.84	65.22	51.78	71.86	63.54	69.81	70.26
147	5.069	21.6	56.93	18.34	54.44	18.61	61.81	18.23	55.66	18.3	74.81	31.03	56.62	27.72	70.95	40.97	46.07	38.98	61.98	34.09	40.48	33.61	42.89	55.05	56.29	53.71	68.43	66.03	39.89	65.05	51.81	72.05	63.79	69.66	70.36
148	5.103	21.86	56.88	18.58	54.36	18.86	61.77	18.4	55.48	18.48	74.74	31.22	56.26	27.87	71.03	41.23	45.93	39.11	62.65	34.32	40.61	33.6	43.29	55.26	56.13	53.9	68.43	65.98	39.72	64.85	51.84	72.16	63.87	69.42	70.43
149	5.138	22.4	55.81	18.91	53.7	19.6	60.75	17.95	55.62	19.1	74.3	30.54	56.57	28.43	71.09	40.52	45.83	39.01	62.67	35.24	41.91	34.0	44.4	55.02	55.71	54.65	68.08	66.21	38.41	65.24	50.5	71.22	63.58	68.54	70.44
150	5.172	22.3	55.86	18.83	53.74	19.44	60.84	17.98	55.7	18.93	74.52	30.64	56.62	28.27	71.46	40.62	45.77	38.95	63.29	35.11	42.12	33.86	44.92	55.05	55.83	54.49	68.29	66.09	38.54	64.9	50.71	71.15	63.66	68.12	70.64
151	5.207	22.32	55.69	18.86	53.58	19.38	60.7	18.03	55.62	18.81	74.52	30.66	56.58	28.23	71.65	40.5	45.6	38.97	63.82	34.83	42.42	33.59	45.4	55.03	55.82	54.44	68.33	65.96	38.66	64.76	50.63	70.96	63.84	68.04	70.79
152	5.241	22.39	55.77	18.9	53.6	19.43	60.81	17.9	55.46	18.68	74.59	30.51	56.27	28.05	71.78	40.42	45.54	39.05	64.49	34.64	42.75	33.36	45.86	55.05	55.83	54.42	68.57	65.96	38.83	64.85	51.0	70.96	64.05	68.22	70.89
153	5.276	22.29	55.94	18.88	53.83	19.29	61.01	18.15	55.69	18.67	74.77	30.6	56.33	27.95	72.07	40.28	45.36	38.96	65.29	34.17	42.58	32.86	46.16	55.08	55.91	54.33	68.76	65.78	39.5	64.97	51.77	70.9	64.21	68.78	71.18
154	5.31	22.02	56.55	18.44	54.6	19.21	61.73	17.25	56.72	18.56	75.7	29.72	57.06	27.6	72.9	39.82	45.62	39.05	66.07	34.05	43.03	33.21	47.03	54.66	55.95	54.28	69.0	65.62	40.11	65.15	52.48	70.86	64.37	69.28	71.32
155	5.345	22.16	56.63	18.53	54.78	19.49	61.81	16.94	57.11	18.59	75.96	29.24	56.9	26.99	73.61	39.27	45.17	38.38	68.16	33.8	42.21	32.77	48.34	54.6	55.6	54.26	69.26	65.68	39.91	65.64	52.79	70.78	64.21	69.9	71.13
156	5.379	21.14	49.58	18.66	48.64	18.29	54.06	19.0	53.62	17.89	68.94	30.94	55.09	25.86	70.58	40.45	44.39	37.95	69.5	31.7	39.06	30.84	51.4	54.72	56.98	53.3	69.52	63.94	44.16	65.3	55.63	70.83	63.35	72.15	70.44
157	5.414	21.82	49.18	19.66	48.0	18.92	53.29	20.3	52.48	18.38	67.45	31.61	54.15	25.69	70.23	40.45	44.41	37.4	72.16	32.57	39.26	31.29	55.12	54.81	57.22	52.76	69.93	63.67	44.38	64.46	55.79	70.71	64.07	71.21	70.53
158	5.448	20.61	52.92	18.06	50.2	17.42	57.68	19.07	51.86	16.77	71.37	31.7	53.42	24.79	71.59	41.11	44.21	36.27	72.64	34.36	39.97	30.1	56.69	55.62	56.3	51.98	70.31	66.22	41.39	63.99	53.96	72.24	66.06	68.81	70.84
159	5.483	20.16	52.91	17.71	50.21	16.93	57.62	18.92	52.0	16.24	71.37	31.62	53.76	24.36	71.81	41.4	44.51	36.11	72.83	34.83	40.13	29.84	57.11	55.67	56.57	51.78	70.51	66.19	41.45	63.67	53.86	72.38	66.37	68.38	71.01
160	5.517	21.86	49.94	19.09	47.96	18.83	54.43	18.49	51.47	17.19	69.2	30.8	54.06	25.04	71.31	41.52	45.35	37.0	71.91	37.42	42.32	30.73	55.85	55.4	56.29	52.89	69.9	66.4	40.37	64.33	52.3	71.09	65.65	67.92	71.39
161	5.552	20.95	51.16	17.98	49.14	17.99	55.74	16.99	52.46	16.14	70.5	29.52	54.91	23.91	72.16	41.22	46.44	36.45	71.73	37.93	43.4	30.68	54.21	55.02	56.44	52.56	70.31	66.38	40.21	64.5	52.49	71.1	66.09	68.21	71.7
162	5.586	20.7	51.41	17.4	49.73	18.09	56.18	16.05	53.36	16.87	71.02	28.76	55.55	24.71	71.61	40.99	46.98	36.83	69.71	38.38	43.23	30.3	52.45	54.66	56.03	53.36	69.51	66.44	40.04	65.58	52.1	71.17	65.32	70.05	71.25
163	5.621	20.78	50.05	17.38	48.55	18.04	54.94	15.85	52.71	16.65	70.33	28.72	55.28	24.67	70.75	41.09	46.38	36.8	67.6	38.22	42.63	30.49	50.17	54.72	55.9	53.46	69.12	66.57	40.13	65.74	51.8	71.13	64.72	70.14	71.22
164	5.655	21.03	50.91	17.46	49.58	18.28	56.1	15.78	53.91	17.09	71.83	28.71	55.84	25.43	71.24	40.71	45.78	37.23	66.56	37.51	41.83	30.5	48.72	54.57	56.35	53.73	69.44	66.47	40.18	65.53	51.7	71.11	64.64	69.72	71.36
165	5.69	21.86	54.68	18.28	53.12	19.14	59.8	16.42	56.42	17.9	74.58	28.71	57.27	26.17	72.36	39.33	46.25	37.36	65.44	36.17	41.69	31.42	47.15	54.33	56.65	53.77	69.61	66.26	40.1	65.32	51.99	71.38	64.64	69.45	71.55
166	5.724	21.72	54.23	18.37	52.47	18.63	59.47	17.5	55.5	17.66	74.27	30.14	56.92	26.56	71.8	40.15	45.35	37.58	63.76	35.05	41.25	31.53	46.15	55.05	57.22	53.74	69.92	66.48	40.54	65.3	52.42	71.61	64.59	69.46	71.87
167	5.759	21.26	54.15	17.94	52.36	18.12	59.45	17.32	55.44	17.29	74.42	30.14	57.21	26.55	71.93	40.08	45.09	37.6	62.86	34.71	40.75	31.3	45.32	55.21	57.55	53.82	70.16	66.49	40.35	65.08	52.22	71.86	64.68	69.1	71.8
168	5.793	21.19	54.23	17.85	52.41	18.04	59.58	17.23	55.45	17.19	74.55	30.25	57.33	26.43	71.82	40.33	44.81	37.27	61.85	34.74	40.47	30.89	44.71	55.13	57.73	53.53	70.19	66.49	40.29	64.65	51.98	71.8	64.97	68.44	71.85
169	5.828	20.91	54.27	17.57	52.4	17.77	59.57	16.8	55.45	16.73	74.54	29.84	57.56	25.98	71.9	40.26	45.71	37.41	61.74	35.49	41.42	31.76	44.49	54.97	57.95	53.29	70.41	66.47	40.09	64.6	51.87	71.64	65.22	68.13	71.97
170	5.862	21.02	53.96	17.74	52.13	17.83	59.19	17.11	55.26	16.75	74.13	30.19	57.53	26.09	71.63	40.72	46.11	37.67	61.8	35.58	41.52	31.89	44.65	55.17	58.02	53.34	70.26	66.35	40.41	64.36	51.88	71.45	65.15	67.79	71.89
171	5.897	21.46	53.82	18.86	52.76	18.15	58.55	19.25	56.91	17.62	73.03	31.43	58.51	27.24	71.01	40.89	48.03	37.65	61.71	35.5	42.18	30.64	44.5	54.16	59.0	53.05	69.89	63.4	43.54	63.62	54.73	69.87	63.51	68.82	71.69
172	5.931	20.71	53.15	17.54	51.42	17.42	58.5	17.34	54.89	16.46	73.82	30.76	57.38	25.96	71.72	41.59	46.09	37.9	62.43	35.9	42.44	31.87	45.5	55.02	58.54	52.55	70.61	65.84	41.04	62.67	52.24	70.83	65.64	65.53	72.34
173	5.966	21.13	53.3	18.5	52.29	17.62	58.26	19.14	56.71	17.17	73.3	31.38	58.58	26.96	71.6	41.12	47.84	37.46	62.62	35.54	42.84	30.16	45.41	54.33	59.8	53.09	70.96	63.31	44.5	63.65	55.96	70.26	63.23	69.35	72.06
174	6.0	21.1	53.54	18.44	52.49	17.64	58.49	18.99	56.8	17.15	73.44	31.48	58.65	26.86	71.67	41.26	47.65	37.17	62.3	35.49	42.87	30.19	45.18	54.45	60.57	52.92	71.64	63.21	44.57	62.74	55.9	69.82	63.71	67.76	72.31
175	6.034	20.92	53.71	18.24	52.65	17.42	58.69	18.94	56.85	17.03	73.59	31.36	58.79	26.81	71.74	41.11	47.65	37.08	62.19	35.46	42.89	30.07	45.52	54.3	60.59	52.9	71.69	63.32	44.99	63.46	56.35	69.56	63.88	68.68	72.58
176	6.069	21.06	53.93	18.42	52.86	17.61	58.85	19.04	56.99	17.17	73.61	31.43	58.91	26.78	71.88	41.02	47.63	37.03	62.24	35.03	43.25	29.93	45.5	54.31	61.02	52.79	72.11	63.28	44.73	63.15	56.05	69.74	64.39	68.44	72.82
177	6.103	20.9	53.81	18.27	52.79	17.43	58.75	19.01	57.05	17.04	73.63	31.44	58.93	26.78	71.96	41.1	47.7	37.17	62.53	35.04	43.36	29.93	45.78	54.44	60.72	52.91	71.82	63.22	44.88	63.12	56.2	69.5	64.24	68.21	72.79
178	6.138	20.98	53.49	18.37	52.47	17.58	58.34	18.93	56.82	17.04	73.18	31.36	58.75	26.65	71.84	41.16	47.88	37.3	62.97	35.27	43.63	30.03	46.16	54.28	60.91	52.68	71.96	63.11	45.0	62.72	56.15	69.19	64.52	67.54	72.81
179	6.172	20.7	53.06	18.08	52.08	17.23	57.93	18.65	56.66	16.65	73.04	31.22	58.71	26.45	71.81	41.34	47.93	37.36	63.06	35.61	43.57	29.79	46.12	54.4	61.01	52.79	72.04	63.09	45.12	62.77	56.1	69.12	64.48	67.59	72.8
180	6.207	20.46	52.48	17.78	51.59	17.06	57.31	18.02	56.49	16.28	72.65	30.57	58.61	26.02	71.79	41.15	48.08	37.51	63.52	35.87	43.79	30.18	46.43	54.11	60.7	52.75	71.87	63.18	45.06	63.24	56.05	68.84	64.32	67.87	72.62
181	6.241	20.14	51.6	17.37	50.77	16.9	56.31	17.24	55.92	15.98	71.73	29.97	58.18	25.54	71.45	41.25	47.95	37.53	64.15	36.19	43.66	30.26	46.83	54.04	60.13	52.86	71.42	63.31	45.22	63.56	56.07	68.46	64.62	68.12	72.67
182	6.276	20.51	50.94	17.91	50.22	17.28	55.41	17.95	55.63	16.29	70.72	30.46	58.05	25.57	71.24	41.53	48.08	37.59	64.82	36.31	44.15	30.25	47.05	54.4	60.23	52.95	71.4	63.46	45.45	63.61	55.97	68.1	64.75	67.83	72.77
183	6.31	20.96	49.88	18.4	49.24	17.68	54.25	18.32	54.95	16.45	69.68	30.61	57.73	25.51	70.67	41.68	47.97	37.54	64.58	36.56	43.92	30.05	47.22	54.58	59.77	53.12	70.85	63.74	45.64	64.28	55.96	68.21	64.44	68.69	72.61
184	6.345	20.49	48.86	17.4	47.68	17.1	53.67	17.04	52.82	15.61	69.76	30.32	56.74	24.67	70.28	42.38	47.21	37.67	64.44	37.2	44.24	31.21	47.88	55.77	59.0	53.26	70.92	66.75	43.86	65.22	54.0	69.7	65.43	68.34	73.27
185	6.379	20.62	48.77	17.55	47.6	17.21	53.52	17.28	52.81	15.82	69.61	30.7	57.01	24.87	70.32	42.72	47.27	37.57	64.11	37.26	44.56	31.29	47.64	56.0	59.19	53.42	70.96	66.49	43.88	64.93	53.84	69.74	65.54	68.36	73.42
186	6.414	21.25	48.42	18.78	47.85	17.94	52.47	18.62	54.09	16.62	67.95	30.74	57.68	25.55	69.53	42.06	48.44	37.25	63.2	36.17	44.21	30.02	46.1	54.6	59.97	53.37	70.54	63.17	45.8	64.64	55.7	68.01	63.39	69.75	72.4
187	6.448	21.01	48.48	18.58	47.89	17.73	52.6	18.55	54.08	16.51	68.07	31.05	57.78	25.4	69.62	42.22	48.63	36.87	63.04	35.96	44.74	29.59	46.14	54.89	61.35	53.15	71.82	62.94	45.85	63.49	55.68	67.93	64.22	68.42	72.8
