Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
26	1.733	83.59	63.46	84.78	62.88	84.52	60.02	70.8	47.85	76.84	52.98	64.21	43.1	65.37	56.91	57.37	40.55	54.9	62.99	60.83	46.6	57.26	69.4	34.44	40.36	36.83	54.14	29.22	44.9	25.44	63.22	17.74	43.18	17.82	49.6
27	1.8	83.78	63.36	84.84	62.72	84.67	60.0	70.68	47.59	76.98	53.03	64.32	42.98	65.51	56.6	57.69	41.08	55.11	62.67	61.41	47.11	57.3	69.09	34.42	40.12	36.9	53.8	29.23	44.56	25.52	62.87	17.72	42.78	17.93	49.68
28	1.867	83.86	63.42	85.02	62.87	84.76	59.99	70.84	47.77	77.05	52.89	64.39	43.1	65.59	56.24	58.01	41.83	55.4	62.73	61.38	47.91	57.7	68.75	33.56	40.41	36.05	53.91	27.82	45.37	24.27	63.41	16.26	44.02	16.45	50.34
29	1.933	83.79	63.28	84.93	62.78	84.74	59.88	70.58	48.07	77.06	53.06	64.03	43.49	65.57	56.68	58.05	41.22	55.26	62.43	61.64	47.6	57.11	69.09	33.84	41.13	36.54	54.59	27.83	45.33	24.34	63.22	16.65	44.43	16.65	50.38
30	2.0	83.74	63.07	84.96	62.57	84.7	59.56	70.96	48.11	77.19	52.78	64.44	44.11	66.05	56.77	58.05	42.54	55.6	62.72	61.64	49.1	56.75	69.54	34.55	41.78	37.26	54.88	28.68	46.56	25.27	63.97	17.26	45.45	17.2	51.05
31	2.067	83.73	63.15	84.99	62.59	84.6	59.62	71.03	48.33	76.9	53.01	64.61	44.81	65.72	57.05	57.92	43.15	55.46	62.6	61.3	48.48	57.23	69.34	35.12	42.14	37.47	54.97	29.41	46.55	25.68	63.57	17.75	45.29	17.83	51.07
32	2.133	83.62	63.22	84.87	62.7	84.53	59.67	70.88	48.47	76.95	53.06	64.42	44.96	65.71	57.2	57.86	43.95	55.45	63.47	61.67	49.06	57.79	69.61	34.89	42.36	37.41	55.2	29.48	46.76	25.89	63.79	17.74	45.46	17.82	51.18
33	2.2	83.43	63.27	84.66	62.75	84.37	59.75	70.58	48.3	76.78	52.91	63.98	44.33	65.65	56.85	56.87	41.77	55.23	62.62	59.78	45.37	57.43	69.3	34.85	42.56	37.57	55.44	29.26	47.31	25.98	64.2	17.33	46.13	17.72	51.71
34	2.267	83.37	63.35	84.67	62.82	84.28	59.74	70.79	48.4	76.64	52.77	64.13	44.6	65.66	56.58	57.75	43.46	55.68	62.7	61.53	48.51	57.56	68.92	34.65	42.36	37.3	55.04	28.82	46.96	25.39	63.71	17.29	45.75	17.37	50.97
35	2.333	83.39	63.79	84.62	63.18	84.27	60.18	70.66	48.4	76.53	52.97	64.06	44.58	65.41	56.56	57.87	44.3	55.92	62.88	62.38	50.0	57.73	69.17	34.24	41.98	36.79	54.73	29.06	46.88	25.51	63.89	17.62	45.5	17.91	51.32
36	2.4	83.5	64.04	84.66	63.43	84.43	60.45	70.52	48.22	76.72	52.96	64.03	44.06	65.51	56.2	57.85	44.01	55.89	62.69	62.5	49.89	57.71	68.92	33.84	41.81	36.51	54.67	28.67	46.78	25.14	63.99	17.18	45.5	17.52	51.51
37	2.467	83.44	64.21	84.68	63.64	84.38	60.56	70.84	48.54	76.79	53.04	64.33	44.46	65.65	56.3	57.98	44.83	55.76	62.75	62.39	51.94	57.47	68.85	33.92	41.91	36.48	54.57	28.88	47.17	25.35	64.19	17.27	45.87	17.53	51.6
38	2.533	83.39	64.32	84.6	63.76	84.37	60.71	70.59	48.46	76.72	53.13	63.94	43.9	65.4	56.34	57.37	43.25	55.4	62.46	61.88	49.85	57.33	68.76	33.8	41.69	36.46	54.67	28.93	47.1	25.42	64.48	17.3	45.94	17.71	51.94
39	2.6	83.44	64.32	84.65	63.75	84.45	60.68	70.45	48.35	76.7	53.12	63.72	43.81	65.02	56.55	56.89	43.18	55.03	62.78	61.6	49.72	57.38	69.01	33.37	41.27	35.93	54.49	29.1	46.62	25.31	64.32	17.37	45.42	17.8	51.75
40	2.667	83.4	64.21	84.8	63.69	84.42	60.49	70.87	48.85	76.73	53.29	63.97	44.78	65.13	57.35	56.95	43.91	54.89	63.28	61.27	51.03	56.94	69.43	33.66	41.57	36.07	54.69	29.02	46.65	25.13	64.18	17.5	45.39	17.74	51.14
41	2.733	83.64	63.76	85.03	63.25	84.68	60.14	70.88	48.4	76.96	53.25	63.87	44.07	65.11	57.49	56.53	41.51	54.28	62.68	60.45	48.74	57.11	69.71	33.18	41.05	35.62	54.71	28.36	45.85	24.53	64.05	16.82	44.81	17.12	51.11
42	2.8	83.55	63.19	84.91	62.72	84.59	59.54	70.64	48.12	76.84	52.68	63.59	44.18	65.05	56.79	56.29	42.98	54.5	62.34	60.35	50.62	57.23	69.11	33.32	41.54	35.92	54.67	28.48	46.36	24.87	63.86	16.82	45.41	17.29	51.24
43	2.867	83.3	62.97	84.66	62.47	84.32	59.28	70.47	47.66	76.72	52.28	63.82	44.06	64.72	56.27	56.25	44.15	54.0	62.81	61.07	51.0	58.15	68.99	32.9	41.7	35.21	54.79	27.97	46.06	23.81	63.67	16.06	44.94	16.21	51.37
44	2.933	83.02	62.36	84.22	61.83	84.0	58.78	69.69	47.01	76.14	51.78	62.9	43.22	64.13	55.55	55.46	42.98	53.99	61.9	60.79	49.21	56.92	68.51	33.16	41.33	35.65	54.44	27.86	44.99	23.2	62.59	16.22	43.97	15.84	50.44
45	3.0	82.44	61.94	83.66	61.42	83.45	58.3	69.56	46.43	75.86	51.03	62.84	42.61	63.83	54.83	55.57	43.56	53.77	62.2	61.29	50.94	57.25	68.64	32.61	41.01	34.97	54.12	27.55	44.69	22.91	62.4	16.44	43.64	16.05	50.13
46	3.067	82.51	61.45	83.7	60.94	83.51	57.85	69.33	46.4	75.81	50.94	62.59	43.12	63.75	54.66	55.47	44.47	53.89	61.62	61.03	51.87	56.83	68.76	32.39	41.16	34.84	53.83	27.25	44.93	22.8	62.04	16.17	43.98	16.03	50.3
47	3.133	82.56	61.56	83.91	61.16	83.64	57.89	69.64	46.83	75.9	51.04	62.47	43.38	63.78	55.12	55.72	43.86	53.76	61.83	61.07	51.48	57.0	68.8	31.94	40.89	34.5	53.66	27.08	44.86	23.13	61.94	16.17	44.09	16.33	49.8
48	3.2	82.61	61.71	83.97	61.28	83.66	58.09	69.76	47.0	75.9	51.34	62.47	43.44	63.82	55.51	55.67	42.81	53.73	61.73	61.16	49.49	57.05	69.11	32.26	41.13	34.82	54.11	27.51	44.75	23.54	61.99	16.63	43.87	16.74	49.78
49	3.267	82.8	62.22	84.23	61.83	83.91	58.5	70.04	47.29	76.11	51.45	62.62	43.39	63.93	55.68	55.69	42.44	53.79	62.11	61.11	48.58	56.75	69.29	32.18	41.12	34.7	54.28	27.4	44.55	23.25	61.94	16.53	43.86	16.54	49.5
50	3.333	82.83	61.5	84.1	61.06	83.89	57.87	69.5	46.72	75.96	51.1	62.39	43.34	63.61	55.17	55.86	43.5	53.88	61.61	61.88	50.63	57.31	68.85	32.29	40.97	34.79	53.88	27.14	44.09	22.76	61.34	16.38	43.32	16.31	49.28
51	3.4	82.77	61.15	84.02	60.74	83.87	57.52	69.49	46.23	76.07	50.58	62.46	42.61	63.7	54.6	55.71	43.41	54.05	61.57	61.75	51.89	57.44	68.67	32.11	40.58	34.57	53.63	26.78	43.82	22.22	61.4	16.01	43.21	15.69	49.19
52	3.467	82.82	62.83	84.5	62.87	84.08	58.97	70.32	48.53	76.62	51.68	63.89	43.88	64.88	55.02	58.59	42.19	53.97	60.66	61.95	50.28	57.96	66.06	32.19	40.13	34.31	52.95	24.18	44.97	21.21	61.69	13.38	44.04	13.21	47.12
53	3.533	83.07	61.39	84.43	61.1	84.22	57.65	70.37	46.33	76.6	50.24	63.45	42.18	64.15	54.17	56.48	42.79	54.25	61.61	62.47	51.46	58.67	67.82	32.83	40.22	34.92	53.43	27.15	43.54	22.43	61.35	16.17	42.77	15.61	48.41
54	3.6	82.95	61.47	84.28	61.17	84.1	57.72	70.22	46.34	76.52	50.24	63.27	42.25	64.07	54.11	56.2	43.39	54.3	61.77	62.3	52.24	58.76	67.72	32.6	40.27	34.75	53.43	26.96	43.45	22.15	61.25	16.07	42.61	15.39	48.3
55	3.667	82.76	62.36	84.32	62.38	83.98	58.55	70.03	47.99	76.61	51.18	63.87	43.5	65.0	54.27	58.78	42.81	54.62	60.47	63.08	50.81	59.14	65.85	32.32	40.27	34.54	52.94	24.27	45.05	21.21	61.71	13.27	44.13	12.83	47.58
56	3.733	83.15	60.97	84.49	60.58	84.18	57.19	70.22	45.8	76.24	49.76	63.2	42.35	63.7	53.26	56.32	45.37	54.48	61.36	63.12	54.74	59.4	67.48	32.2	40.24	34.21	52.94	26.88	43.42	21.91	60.79	15.7	42.57	15.08	48.57
57	3.8	83.2	61.03	84.52	60.66	84.23	57.27	70.2	45.78	76.26	49.8	63.16	42.22	63.74	53.07	56.08	45.27	54.32	61.11	62.39	54.48	59.02	67.39	32.08	40.06	34.16	52.67	26.68	43.6	21.87	60.83	15.37	42.69	14.91	48.65
58	3.867	83.3	62.42	84.99	62.48	84.49	58.48	70.56	48.01	76.78	50.99	64.12	43.36	65.02	53.89	58.45	43.31	54.43	60.41	62.16	52.07	59.33	65.59	32.26	39.82	34.25	52.41	24.18	45.07	20.83	61.67	12.2	43.89	11.4	46.97
59	3.933	83.15	61.38	84.54	61.11	84.24	57.63	70.49	46.32	76.41	50.05	63.48	42.1	63.98	53.4	56.65	44.37	54.36	61.41	62.41	54.56	59.12	66.72	32.86	40.3	34.88	53.01	27.78	43.72	23.11	61.03	15.99	43.27	15.5	48.57
60	4.0	83.26	61.49	84.58	61.19	84.36	57.78	70.27	46.18	76.52	50.23	63.21	41.8	63.97	53.39	56.15	43.56	54.19	61.08	61.96	53.0	59.01	66.82	32.25	39.87	34.47	52.79	27.17	43.34	22.57	60.91	15.56	42.86	15.17	48.65
61	4.067	83.5	61.38	84.91	61.07	84.54	57.63	70.69	46.17	76.57	50.15	63.43	42.0	64.14	53.45	56.44	43.47	54.34	60.86	62.09	52.76	59.38	66.77	32.37	39.97	34.53	52.88	26.93	43.44	22.42	60.92	15.52	42.9	15.02	48.52
62	4.133	83.54	61.67	84.9	61.4	84.65	57.94	70.64	46.41	76.76	50.34	63.38	41.96	64.21	53.41	56.51	43.66	54.49	61.0	61.93	53.12	59.3	66.83	32.2	39.72	34.46	52.54	27.34	43.42	23.06	60.77	16.11	42.99	15.91	48.48
63	4.2	83.69	62.85	85.42	62.97	84.88	58.99	71.02	48.31	77.3	51.48	64.42	42.66	65.4	53.95	59.12	41.3	54.9	60.16	62.75	50.82	60.08	65.94	31.75	38.88	33.77	51.99	23.91	44.08	20.39	61.38	12.42	43.58	11.07	46.92
64	4.267	83.95	62.88	85.72	62.96	85.05	59.02	71.39	48.31	77.3	51.51	64.86	42.87	65.47	53.83	59.98	41.67	55.22	60.02	63.86	50.87	60.45	65.94	31.97	38.52	33.77	51.53	24.12	43.55	20.3	60.75	12.67	42.77	10.96	46.22
65	4.333	84.13	62.6	85.87	62.69	85.22	58.73	71.28	48.03	77.2	51.19	64.5	42.43	65.17	53.41	59.55	41.21	55.04	59.71	63.46	50.14	60.54	65.8	32.03	38.54	33.82	51.57	24.18	43.2	20.23	60.33	12.73	42.52	10.89	45.85
66	4.4	84.14	62.65	85.93	62.73	85.21	58.75	71.48	47.98	77.26	51.14	64.63	42.42	65.19	53.19	59.31	41.66	54.99	59.69	63.22	50.55	60.77	65.88	31.68	38.56	33.42	51.53	24.06	43.35	20.17	60.48	12.55	42.72	10.88	46.29
67	4.467	84.36	62.71	86.13	62.79	85.42	58.81	71.59	47.89	77.4	51.11	64.59	42.11	65.31	53.14	58.85	41.05	55.06	59.44	62.51	50.2	60.92	65.51	31.64	38.57	33.45	51.71	24.1	43.48	20.24	60.87	12.25	42.98	10.55	46.68
68	4.533	84.39	62.82	86.09	62.91	85.46	59.0	71.36	48.14	77.51	51.51	64.63	42.45	65.45	53.54	58.99	41.01	55.14	59.53	62.41	49.74	60.85	65.47	31.71	38.8	33.57	51.96	23.85	43.7	19.92	61.13	11.86	43.19	10.0	46.97
69	4.6	84.53	63.09	86.24	63.2	85.65	59.26	71.52	48.32	77.78	51.73	64.77	42.4	65.65	53.81	58.71	40.49	55.07	59.7	61.57	49.08	60.63	65.66	31.64	38.61	33.52	51.93	23.89	43.65	20.05	61.27	11.85	43.22	10.1	47.07
70	4.667	84.51	63.16	86.23	63.25	85.61	59.32	71.51	48.45	77.66	51.83	64.83	42.7	65.61	54.09	59.34	40.65	55.23	59.88	62.21	49.02	60.68	65.74	31.83	38.69	33.67	51.96	24.06	43.7	20.28	61.16	12.27	43.2	10.65	46.82
71	4.733	84.51	63.09	86.21	63.17	85.63	59.26	71.2	48.21	77.6	51.8	64.3	42.33	65.32	54.06	58.71	40.58	55.11	60.25	61.8	48.97	60.72	65.82	30.83	38.28	32.86	51.83	23.25	43.0	19.34	60.88	11.67	42.78	9.88	46.72
72	4.8	84.66	62.87	86.43	63.02	85.79	59.01	71.46	48.51	77.79	51.8	64.54	42.98	65.6	54.13	59.36	41.32	55.2	60.03	62.43	50.28	60.34	66.05	30.95	38.77	32.96	52.01	22.66	43.34	18.73	60.76	11.5	43.05	9.41	46.36
73	4.867	84.8	63.08	86.62	63.34	86.01	59.26	71.6	48.77	78.14	52.06	64.62	42.58	65.68	54.25	59.11	40.37	54.88	60.16	61.85	50.15	60.28	66.34	30.57	38.3	32.57	51.9	22.25	42.99	18.2	60.9	10.81	42.95	8.5	46.26
74	4.933	85.05	63.01	86.74	63.26	86.3	59.27	71.14	48.41	78.1	52.14	64.07	41.97	65.04	54.36	59.2	39.51	54.59	60.17	62.05	49.9	60.24	66.48	29.46	36.91	31.46	50.98	21.59	40.95	17.31	59.47	10.9	41.12	8.71	44.87
75	5.0	84.76	62.52	86.39	62.69	85.92	58.82	71.24	48.25	77.97	51.89	64.72	42.63	65.66	54.52	60.23	40.33	54.9	60.1	63.23	51.18	60.27	66.08	31.3	38.0	33.37	51.57	23.07	42.54	19.39	60.48	11.45	42.12	9.63	45.59
76	5.067	83.9	62.14	85.6	62.55	85.15	58.45	71.2	49.21	78.07	52.37	64.94	44.04	65.79	56.11	58.64	38.97	53.9	60.77	60.16	48.87	60.07	67.2	31.49	38.11	32.94	52.17	23.77	42.42	20.49	61.22	11.21	41.46	8.72	45.43
77	5.133	84.39	61.44	86.19	61.59	85.64	57.5	71.24	46.89	77.82	50.43	64.2	41.84	64.88	53.72	56.6	38.87	53.48	59.24	60.69	47.63	59.9	67.94	29.65	37.16	31.51	51.11	22.44	42.38	17.69	60.98	9.34	41.8	7.33	46.86
78	5.2	84.26	59.38	85.66	59.84	85.87	55.85	70.08	45.62	77.99	49.21	62.21	41.39	64.72	53.02	54.74	38.96	53.57	58.5	60.32	49.87	58.16	67.35	28.3	36.43	31.53	50.03	21.98	41.64	18.05	59.92	10.39	41.71	8.59	46.61
79	5.267	84.48	60.45	85.9	60.39	85.86	56.75	70.27	45.48	78.12	50.37	63.2	41.83	65.04	54.79	53.98	36.57	51.7	57.5	57.58	46.4	56.02	69.06	28.61	36.58	31.42	50.96	21.12	40.58	17.02	59.97	8.96	39.59	8.06	46.45
80	5.333	84.08	60.69	85.47	60.61	85.5	57.05	69.79	45.47	77.74	50.57	62.78	41.39	64.48	54.93	53.83	34.57	50.72	57.25	57.35	42.89	54.48	69.63	28.32	36.44	31.14	51.04	21.03	39.64	16.8	59.11	9.3	39.04	8.61	46.07
81	5.4	83.44	60.76	84.7	60.58	84.94	57.14	68.6	45.23	77.13	50.73	61.14	41.0	63.58	55.89	52.71	33.7	49.57	58.42	56.2	43.0	53.14	70.22	26.78	36.52	30.22	51.69	20.36	40.26	16.83	60.4	9.41	39.89	9.33	47.1
82	5.467	83.7	60.84	84.89	60.48	85.1	57.21	68.38	45.19	77.09	51.1	61.14	41.26	63.98	57.34	53.13	32.49	50.25	60.53	56.61	38.8	51.97	71.8	27.57	38.04	31.32	53.76	21.22	40.43	17.68	61.05	9.25	39.97	9.35	47.24
83	5.533	83.54	61.03	84.83	60.64	84.89	57.35	68.73	44.83	76.96	50.69	61.6	40.43	64.04	56.06	53.12	33.07	51.54	59.72	56.6	40.86	56.08	71.02	27.57	37.49	30.93	53.2	20.88	40.29	16.97	61.04	8.68	39.78	8.58	47.28
84	5.6	82.21	60.81	83.34	60.31	83.56	57.22	67.03	44.56	75.69	50.85	59.82	40.23	62.49	57.02	51.09	32.51	49.05	62.06	54.07	36.42	52.31	71.13	26.38	38.29	30.1	54.25	21.32	40.72	17.73	61.63	8.7	39.95	9.17	47.95
85	5.667	81.95	60.35	82.91	59.67	83.11	56.9	66.55	44.02	74.99	50.75	59.65	40.08	62.25	56.68	51.13	32.02	48.72	60.54	53.19	36.69	50.54	70.94	27.46	39.01	31.12	54.55	21.6	41.83	18.05	62.15	9.26	41.11	9.8	49.19
86	5.733	81.13	60.3	81.63	59.44	82.36	57.28	64.54	43.28	74.26	51.06	58.0	38.34	61.42	56.82	52.78	28.88	50.09	60.84	57.16	33.99	52.98	69.65	26.27	37.83	30.82	54.26	21.69	39.98	18.86	61.51	10.52	40.57	11.87	49.56
87	5.8	80.69	60.09	81.24	59.26	81.92	57.05	64.4	42.68	73.67	50.55	57.27	37.16	60.62	55.98	51.34	28.44	49.24	60.2	54.51	35.32	52.07	69.57	25.19	35.68	29.52	52.4	20.41	38.84	17.38	60.79	10.22	38.86	11.3	47.92
88	5.867	80.09	61.33	80.64	60.45	81.26	58.3	64.84	43.58	73.36	51.24	58.21	38.15	60.99	56.22	51.31	28.35	49.37	59.14	53.75	36.15	52.75	71.28	27.05	36.46	30.89	52.71	21.54	39.1	17.8	60.47	11.06	38.56	11.37	47.53
89	5.933	80.44	62.38	81.15	61.53	81.56	59.34	65.84	44.7	73.76	52.13	59.4	38.52	61.92	56.66	51.59	27.34	50.21	59.21	52.8	34.26	52.24	71.76	28.76	37.49	32.23	53.74	21.59	39.27	17.3	60.64	10.8	38.96	10.52	47.42
90	6.0	82.02	66.1	83.47	65.84	83.62	62.46	68.26	48.94	75.9	54.52	61.72	40.69	63.22	59.73	55.01	26.64	50.98	62.76	55.69	33.07	53.37	69.58	29.14	37.37	31.66	54.72	22.04	38.53	18.54	61.06	10.67	38.69	11.46	44.44
91	6.067	81.68	67.15	83.28	67.09	83.34	63.46	68.88	50.17	75.93	54.93	62.19	41.36	63.32	58.64	54.23	27.75	50.32	60.58	54.34	34.68	53.03	68.51	29.61	36.65	31.66	53.06	21.74	39.14	18.23	60.52	10.99	38.92	11.2	44.17
92	6.133	81.91	67.3	83.51	67.18	83.7	63.68	69.48	50.41	77.01	55.41	63.04	41.55	64.67	59.76	54.09	26.32	50.58	61.58	54.34	33.07	51.99	69.21	30.36	37.81	32.8	54.71	22.25	38.98	18.85	61.33	10.44	39.23	10.68	45.06
93	6.2	81.84	67.39	83.27	67.32	83.72	63.97	69.08	50.65	77.46	56.1	63.0	41.85	65.05	60.47	53.35	25.85	50.55	62.24	53.15	30.89	53.4	69.59	29.61	36.94	32.3	54.13	21.6	37.44	18.54	60.24	9.91	37.06	10.1	43.84
94	6.267	81.55	67.53	83.1	67.6	83.63	64.12	69.65	51.15	78.1	56.22	63.46	42.25	65.68	60.69	52.22	25.21	50.06	62.46	51.31	29.22	51.87	70.79	29.95	37.09	32.74	54.09	21.84	37.69	18.76	60.22	10.56	37.64	10.69	44.25
